order_id,order_date,ship_date,year,quarter,month,weekday,region,country,sales_channel,customer_segment,sales_rep,product_category,product_name,order_status,payment_method,quantity,unit_price,gross_sales,discount_pct,discount_amount,tax_rate,tax_amount,shipping_fee,total_sales
ORD-202506-00567,2025-06-12,2025-06-18,2025,Q2,Jun,Thursday,East,Singapore,Online,Government,L. Nami,Home,Desk,Completed,Bank Transfer,18,320.06,5761.08,0.02,115.22,0.12,677.50,38.34,6361.70
ORD-202506-00458,2025-06-14,2025-06-16,2025,Q2,Jun,Saturday,West,France,Retail,Corporate,M. Kila,Software,Security Suite,Completed,Credit Card,8,1117.34,8938.72,0.15,1340.81,0.05,379.90,18.74,7996.55
ORD-202506-00270,2025-06-15,2025-06-18,2025,Q2,Jun,Sunday,North,USA,Online,Corporate,T. Vele,Electronics,Laptop,Completed,Mobile Pay,27,1243.38,33571.26,0.08,2685.70,0.10,3088.56,21.19,33995.31
ORD-202506-00335,2025-06-15,2025-06-21,2025,Q2,Jun,Sunday,Central,South Africa,Wholesale,Corporate,A. Taka,Home,Shelf,Completed,Cash,6,430.07,2580.42,0.12,309.65,0.10,227.08,54.05,2551.90
ORD-202506-00082,2025-06-18,2025-06-19,2025,Q2,Jun,Wednesday,East,Philippines,Online,Small Business,A. Taka,Home,Shelf,Completed,Cash,11,412.57,4538.27,0.08,363.06,0.10,417.52,29.47,4622.20
ORD-202506-00494,2025-06-20,2025-06-26,2025,Q2,Jun,Friday,Central,India,Distributor,Small Business,S. Raka,Home,Lamp,Completed,Credit Card,25,47.38,1184.50,0.00,0.00,0.07,82.92,35.58,1303.00
ORD-202506-00577,2025-06-20,2025-06-23,2025,Q2,Jun,Friday,West,France,Wholesale,Government,P. Kuri,Home,Cabinet,Completed,Bank Transfer,27,213.59,5766.93,0.10,576.69,0.05,259.51,10.80,5460.55
ORD-202506-00514,2025-06-22,2025-06-27,2025,Q2,Jun,Sunday,North,USA,Distributor,Small Business,D. Siroi,Accessories,Headphones,Completed,Credit Card,29,191.22,5545.38,0.10,554.54,0.10,499.08,45.29,5535.21
ORD-202506-00242,2025-06-23,2025-06-27,2025,Q2,Jun,Monday,North,Canada,Retail,Corporate,A. Taka,Office Supplies,Envelope,Completed,Credit Card,27,30.66,827.82,0.12,99.34,0.05,36.42,14.27,779.17
ORD-202506-00473,2025-06-23,2025-06-28,2025,Q2,Jun,Monday,Central,South Africa,Online,Small Business,A. Taka,Software,Security Suite,Completed,Cash,7,162.96,1140.72,0.00,0.00,0.05,57.04,33.63,1231.39
ORD-202506-00694,2025-06-23,2025-06-30,2025,Q2,Jun,Monday,South,New Zealand,Online,Consumer,D. Siroi,Accessories,Headphones,Completed,Cash,29,202.81,5881.49,0.12,705.78,0.10,517.57,59.77,5753.05
ORD-202506-00182,2025-06-27,2025-07-01,2025,Q2,Jun,Friday,Central,South Africa,Online,Government,J. Aita,Accessories,Docking Station,Returned,Mobile Pay,10,108.34,1083.40,0.12,130.01,0.12,114.41,49.08,1116.88
ORD-202506-00781,2025-06-29,2025-07-01,2025,Q2,Jun,Sunday,North,USA,Retail,Corporate,P. Kuri,Electronics,Printer,Completed,Credit Card,19,1577.10,29964.90,0.02,599.30,0.10,2936.56,46.31,32348.47
ORD-202507-00028,2025-07-01,2025-07-04,2025,Q3,Jul,Tuesday,East,Singapore,Distributor,Corporate,L. Nami,Office Supplies,Stapler,Completed,Credit Card,7,34.59,242.13,0.15,36.32,0.05,10.29,24.97,241.07
ORD-202507-00759,2025-07-03,2025-07-07,2025,Q3,Jul,Thursday,Central,India,Distributor,Government,P. Kuri,Electronics,Printer,Pending,Credit Card,14,503.43,7048.02,0.00,0.00,0.10,704.80,53.55,7806.37
ORD-202507-00253,2025-07-04,2025-07-14,2025,Q3,Jul,Friday,East,Japan,Online,Government,J. Aita,Office Supplies,Notebook,Completed,Cash,13,35.11,456.43,0.08,36.51,0.10,41.99,40.56,502.47
ORD-202507-00411,2025-07-05,2025-07-10,2025,Q3,Jul,Saturday,North,Canada,Online,Corporate,T. Vele,Electronics,Monitor,Returned,Credit Card,27,917.74,24778.98,0.05,1238.95,0.05,1177.00,21.49,24738.52
ORD-202507-00752,2025-07-05,2025-07-09,2025,Q3,Jul,Saturday,South,Australia,Online,Corporate,A. Taka,Home,Desk,Completed,Bank Transfer,1,189.30,189.30,0.00,0.00,0.05,9.47,17.43,216.20
ORD-202507-00162,2025-07-08,2025-07-15,2025,Q3,Jul,Tuesday,South,Australia,Distributor,Small Business,P. Kuri,Home,Shelf,Completed,Credit Card,1,369.06,369.06,0.12,44.29,0.05,16.24,36.92,377.93
ORD-202507-00291,2025-07-09,2025-07-14,2025,Q3,Jul,Wednesday,North,USA,Distributor,Government,P. Kuri,Office Supplies,Paper,Completed,Bank Transfer,13,18.72,243.36,0.10,24.34,0.10,21.90,58.98,299.90
ORD-202507-00036,2025-07-11,2025-07-12,2025,Q3,Jul,Friday,Central,UAE,Retail,Corporate,L. Nami,Office Supplies,Pen,Pending,Bank Transfer,6,37.58,225.48,0.02,4.51,0.10,22.10,16.57,259.64
ORD-202507-00490,2025-07-11,2025-07-14,2025,Q3,Jul,Friday,East,Japan,Wholesale,Corporate,P. Kuri,Home,Shelf,Completed,Bank Transfer,25,216.07,5401.75,0.08,432.14,0.05,248.48,46.02,5264.11
ORD-202507-00213,2025-07-12,2025-07-15,2025,Q3,Jul,Saturday,West,France,Retail,Consumer,J. Aita,Software,License,Completed,Bank Transfer,1,302.87,302.87,0.12,36.34,0.05,13.33,11.85,291.71
ORD-202507-00475,2025-07-13,2025-07-17,2025,Q3,Jul,Sunday,Central,South Africa,Wholesale,Government,J. Aita,Office Supplies,Paper,Completed,Mobile Pay,4,26.93,107.72,0.10,10.77,0.10,9.70,26.01,132.66
ORD-202507-00716,2025-07-14,2025-07-17,2025,Q3,Jul,Monday,West,UK,Retail,Corporate,J. Aita,Office Supplies,Envelope,Completed,Mobile Pay,8,58.64,469.12,0.08,37.53,0.05,21.58,57.47,510.64
ORD-202507-00414,2025-07-16,2025-07-18,2025,Q3,Jul,Wednesday,East,Singapore,Distributor,Government,M. Kila,Office Supplies,Notebook,Completed,Bank Transfer,7,28.60,200.20,0.00,0.00,0.10,20.02,29.78,250.00
ORD-202507-00030,2025-07-18,2025-07-24,2025,Q3,Jul,Friday,North,USA,Online,Government,M. Kila,Electronics,Printer,Pending,Credit Card,25,363.81,9095.25,0.05,454.76,0.10,864.05,57.41,9561.95
ORD-202507-00038,2025-07-18,2025-07-28,2025,Q3,Jul,Friday,South,New Zealand,Distributor,Consumer,M. Kila,Home,Shelf,Returned,Cash,10,138.84,1388.40,0.08,111.07,0.07,89.41,36.40,1403.14
ORD-202507-00469,2025-07-19,2025-07-22,2025,Q3,Jul,Saturday,Central,India,Wholesale,Small Business,A. Taka,Home,Chair,Returned,Cash,28,125.19,3505.32,0.02,70.11,0.07,240.46,29.80,3705.47
ORD-202507-00536,2025-07-19,2025-07-26,2025,Q3,Jul,Saturday,North,Canada,Online,Government,M. Kila,Office Supplies,Paper,Completed,Credit Card,13,17.24,224.12,0.15,33.62,0.07,13.34,12.17,216.01
ORD-202507-00545,2025-07-20,2025-07-27,2025,Q3,Jul,Sunday,Central,India,Distributor,Government,S. Raka,Software,Subscription,Cancelled,Bank Transfer,13,358.82,4664.66,0.02,93.29,0.10,457.14,33.96,5062.47
ORD-202507-00656,2025-07-20,2025-07-22,2025,Q3,Jul,Sunday,Central,South Africa,Retail,Small Business,L. Nami,Accessories,Headphones,Completed,Bank Transfer,28,164.88,4616.64,0.02,92.33,0.10,452.43,53.75,5030.49
ORD-202507-00330,2025-07-21,2025-07-25,2025,Q3,Jul,Monday,South,New Zealand,Online,Small Business,L. Nami,Electronics,Laptop,Completed,Bank Transfer,20,863.95,17279.00,0.00,0.00,0.10,1727.90,41.97,19048.87
ORD-202507-00531,2025-07-22,2025-07-28,2025,Q3,Jul,Tuesday,Central,India,Distributor,Corporate,T. Vele,Home,Chair,Cancelled,Credit Card,22,430.07,9461.54,0.12,1135.38,0.12,999.14,30.48,9355.78
ORD-202507-00021,2025-07-23,2025-07-24,2025,Q3,Jul,Wednesday,North,USA,Wholesale,Corporate,L. Nami,Electronics,Laptop,Returned,Cash,20,242.91,4858.20,0.08,388.66,0.12,536.34,47.87,5053.75
ORD-202507-00487,2025-07-23,2025-07-27,2025,Q3,Jul,Wednesday,North,USA,Wholesale,Corporate,T. Vele,Accessories,Webcam,Completed,Bank Transfer,14,40.39,565.46,0.10,56.55,0.07,35.62,8.40,552.93
ORD-202507-00077,2025-07-24,2025-07-27,2025,Q3,Jul,Thursday,North,USA,Distributor,Small Business,P. Kuri,Office Supplies,Notebook,Completed,Credit Card,29,31.74,920.46,0.02,18.41,0.05,45.10,58.38,1005.53
ORD-202507-00399,2025-07-24,2025-07-29,2025,Q3,Jul,Thursday,South,New Zealand,Online,Government,P. Kuri,Office Supplies,Paper,Cancelled,Mobile Pay,22,22.35,491.70,0.08,39.34,0.10,45.24,11.16,508.76
ORD-202507-00014,2025-07-25,2025-07-28,2025,Q3,Jul,Friday,North,USA,Wholesale,Small Business,D. Siroi,Accessories,Keyboard,Completed,Cash,1,82.52,82.52,0.05,4.13,0.10,7.84,12.80,99.03
ORD-202507-00195,2025-07-26,2025-08-05,2025,Q3,Jul,Saturday,East,Japan,Retail,Government,M. Kila,Electronics,Laptop,Completed,Mobile Pay,14,303.51,4249.14,0.10,424.91,0.10,382.42,56.09,4262.74
ORD-202507-00518,2025-07-26,2025-07-30,2025,Q3,Jul,Saturday,South,New Zealand,Retail,Small Business,J. Aita,Home,Desk,Completed,Mobile Pay,18,155.98,2807.64,0.15,421.15,0.12,286.38,54.32,2727.19
ORD-202507-00008,2025-07-28,2025-08-04,2025,Q3,Jul,Monday,East,Singapore,Online,Corporate,S. Raka,Home,Lamp,Completed,Credit Card,17,248.51,4224.67,0.05,211.23,0.05,200.67,54.06,4268.17
ORD-202507-00177,2025-07-28,2025-08-04,2025,Q3,Jul,Monday,West,France,Distributor,Consumer,J. Aita,Home,Shelf,Completed,Cash,27,438.33,11834.91,0.12,1420.19,0.05,520.74,54.73,10990.19
ORD-202507-00238,2025-07-28,2025-07-31,2025,Q3,Jul,Monday,East,Philippines,Distributor,Small Business,M. Kila,Home,Chair,Completed,Mobile Pay,29,139.79,4053.91,0.12,486.47,0.05,178.37,55.05,3800.86
ORD-202507-00713,2025-07-29,2025-08-05,2025,Q3,Jul,Tuesday,Central,UAE,Online,Government,T. Vele,Accessories,Headphones,Completed,Cash,25,50.34,1258.50,0.10,125.85,0.10,113.27,34.82,1280.74
ORD-202507-00288,2025-07-31,2025-08-03,2025,Q3,Jul,Thursday,West,UK,Retail,Corporate,S. Raka,Accessories,Mouse,Completed,Mobile Pay,28,94.76,2653.28,0.15,397.99,0.12,270.63,55.87,2581.79
ORD-202507-00706,2025-07-31,2025-08-07,2025,Q3,Jul,Thursday,North,Canada,Online,Small Business,T. Vele,Accessories,Keyboard,Completed,Mobile Pay,23,216.45,4978.35,0.15,746.75,0.10,423.16,39.75,4694.51
ORD-202508-00491,2025-08-01,2025-08-06,2025,Q3,Aug,Friday,West,Germany,Distributor,Corporate,M. Kila,Office Supplies,Pen,Cancelled,Cash,7,12.83,89.81,0.00,0.00,0.12,10.78,22.28,122.87
ORD-202508-00789,2025-08-03,2025-08-04,2025,Q3,Aug,Sunday,North,Canada,Online,Consumer,D. Siroi,Office Supplies,Notebook,Completed,Mobile Pay,8,27.42,219.36,0.05,10.97,0.05,10.42,40.11,258.92
ORD-202508-00358,2025-08-06,2025-08-08,2025,Q3,Aug,Wednesday,South,Australia,Retail,Government,P. Kuri,Home,Desk,Completed,Mobile Pay,12,205.74,2468.88,0.00,0.00,0.10,246.89,19.48,2735.25
ORD-202508-00683,2025-08-06,2025-08-09,2025,Q3,Aug,Wednesday,South,Australia,Wholesale,Government,S. Raka,Accessories,Keyboard,Pending,Cash,12,176.83,2121.96,0.15,318.29,0.10,180.37,51.80,2035.84
ORD-202508-00688,2025-08-06,2025-08-08,2025,Q3,Aug,Wednesday,South,New Zealand,Retail,Corporate,T. Vele,Software,Support Plan,Pending,Mobile Pay,10,641.92,6419.20,0.15,962.88,0.12,654.76,58.28,6169.36
ORD-202508-00076,2025-08-07,2025-08-09,2025,Q3,Aug,Thursday,South,Australia,Distributor,Government,A. Taka,Home,Shelf,Completed,Credit Card,25,129.48,3237.00,0.12,388.44,0.10,284.86,64.50,3197.92
ORD-202508-00450,2025-08-07,2025-08-10,2025,Q3,Aug,Thursday,Central,India,Distributor,Consumer,A. Taka,Electronics,Monitor,Returned,Bank Transfer,16,804.60,12873.60,0.05,643.68,0.12,1467.59,51.71,13749.22
ORD-202508-00091,2025-08-11,2025-08-12,2025,Q3,Aug,Monday,East,Philippines,Distributor,Consumer,J. Aita,Software,Add-on,Completed,Mobile Pay,22,856.38,18840.36,0.02,376.81,0.10,1846.36,43.15,20353.06
ORD-202508-00482,2025-08-11,2025-08-15,2025,Q3,Aug,Monday,North,Canada,Retail,Government,L. Nami,Home,Cabinet,Returned,Credit Card,13,177.89,2312.57,0.12,277.51,0.12,244.21,38.53,2317.80
ORD-202508-00668,2025-08-11,2025-08-18,2025,Q3,Aug,Monday,East,Singapore,Online,Small Business,A. Taka,Electronics,Printer,Returned,Mobile Pay,28,459.27,12859.56,0.10,1285.96,0.10,1157.36,12.07,12743.03
ORD-202508-00691,2025-08-13,2025-08-17,2025,Q3,Aug,Wednesday,Central,India,Distributor,Small Business,J. Aita,Electronics,Tablet,Completed,Mobile Pay,14,962.96,13481.44,0.00,0.00,0.07,943.70,59.92,14485.06
ORD-202508-00395,2025-08-14,2025-08-21,2025,Q3,Aug,Thursday,North,USA,Wholesale,Corporate,J. Aita,Electronics,Laptop,Cancelled,Mobile Pay,13,478.48,6220.24,0.08,497.62,0.12,686.71,23.63,6432.96
ORD-202508-00236,2025-08-15,2025-08-19,2025,Q3,Aug,Friday,East,Singapore,Distributor,Government,L. Nami,Accessories,Docking Station,Completed,Credit Card,18,68.56,1234.08,0.12,148.09,0.05,54.30,18.88,1159.17
ORD-202508-00583,2025-08-16,2025-08-21,2025,Q3,Aug,Saturday,South,Australia,Distributor,Small Business,A. Taka,Accessories,Mouse,Returned,Cash,26,167.32,4350.32,0.08,348.03,0.10,400.23,11.71,4414.23
ORD-202508-00602,2025-08-16,2025-08-22,2025,Q3,Aug,Saturday,North,Canada,Online,Corporate,T. Vele,Software,Support Plan,Completed,Bank Transfer,9,234.44,2109.96,0.00,0.00,0.05,105.50,45.36,2260.82
ORD-202508-00599,2025-08-18,2025-08-23,2025,Q3,Aug,Monday,South,New Zealand,Online,Corporate,P. Kuri,Office Supplies,Envelope,Pending,Bank Transfer,1,48.65,48.65,0.12,5.84,0.12,5.14,13.19,61.14
ORD-202508-00725,2025-08-18,2025-08-21,2025,Q3,Aug,Monday,West,France,Distributor,Small Business,T. Vele,Accessories,Keyboard,Cancelled,Credit Card,30,200.26,6007.80,0.02,120.16,0.12,706.52,47.29,6641.45
ORD-202508-00622,2025-08-19,2025-08-22,2025,Q3,Aug,Tuesday,North,USA,Distributor,Government,J. Aita,Accessories,Docking Station,Completed,Cash,3,58.65,175.95,0.02,3.52,0.05,8.62,17.67,198.72
ORD-202508-00144,2025-08-20,2025-08-24,2025,Q3,Aug,Wednesday,West,UK,Online,Government,D. Siroi,Home,Desk,Completed,Credit Card,17,133.24,2265.08,0.00,0.00,0.05,113.25,45.86,2424.19
ORD-202508-00418,2025-08-21,2025-08-23,2025,Q3,Aug,Thursday,East,Singapore,Online,Small Business,T. Vele,Software,Support Plan,Returned,Credit Card,1,944.46,944.46,0.10,94.45,0.05,42.50,19.45,911.96
ORD-202508-00740,2025-08-21,2025-08-25,2025,Q3,Aug,Thursday,East,Japan,Wholesale,Consumer,P. Kuri,Electronics,Monitor,Completed,Mobile Pay,7,298.34,2088.38,0.02,41.77,0.12,245.59,37.91,2330.11
ORD-202508-00523,2025-08-22,2025-08-26,2025,Q3,Aug,Friday,North,Canada,Distributor,Corporate,J. Aita,Software,Add-on,Returned,Mobile Pay,29,332.23,9634.67,0.00,0.00,0.07,674.43,55.69,10364.79
ORD-202508-00682,2025-08-22,2025-08-26,2025,Q3,Aug,Friday,West,France,Wholesale,Small Business,L. Nami,Software,Security Suite,Completed,Mobile Pay,26,917.94,23866.44,0.12,2863.97,0.05,1050.12,44.36,22096.95
ORD-202508-00461,2025-08-23,2025-08-28,2025,Q3,Aug,Saturday,Central,South Africa,Retail,Small Business,S. Raka,Home,Chair,Returned,Bank Transfer,7,72.19,505.33,0.08,40.43,0.05,23.25,12.94,501.09
ORD-202508-00027,2025-08-24,2025-08-27,2025,Q3,Aug,Sunday,West,Germany,Online,Government,J. Aita,Home,Shelf,Completed,Credit Card,19,88.45,1680.55,0.08,134.44,0.05,77.31,64.46,1687.88
ORD-202508-00396,2025-08-24,2025-08-28,2025,Q3,Aug,Sunday,West,France,Distributor,Government,L. Nami,Software,Security Suite,Completed,Credit Card,17,836.26,14216.42,0.08,1137.31,0.05,653.96,43.82,13776.89
ORD-202508-00787,2025-08-25,2025-08-29,2025,Q3,Aug,Monday,North,USA,Online,Small Business,A. Taka,Office Supplies,Stapler,Pending,Mobile Pay,7,3.80,26.60,0.12,3.19,0.07,1.64,46.10,71.15
ORD-202508-00105,2025-08-27,2025-08-31,2025,Q3,Aug,Wednesday,West,France,Retail,Consumer,S. Raka,Software,Support Plan,Pending,Mobile Pay,17,737.51,12537.67,0.12,1504.52,0.07,772.32,60.11,11865.58
ORD-202508-00186,2025-08-28,2025-08-31,2025,Q3,Aug,Thursday,North,USA,Wholesale,Government,L. Nami,Electronics,Tablet,Completed,Mobile Pay,20,1446.55,28931.00,0.08,2314.48,0.12,3193.98,10.98,29821.48
ORD-202508-00257,2025-08-28,2025-08-30,2025,Q3,Aug,Thursday,Central,UAE,Wholesale,Corporate,D. Siroi,Software,Add-on,Pending,Cash,23,604.53,13904.19,0.10,1390.42,0.10,1251.38,53.37,13818.52
ORD-202508-00467,2025-08-28,2025-08-30,2025,Q3,Aug,Thursday,Central,India,Retail,Small Business,A. Taka,Home,Lamp,Completed,Credit Card,11,187.19,2059.09,0.10,205.91,0.12,222.38,44.84,2120.40
ORD-202508-00132,2025-08-29,2025-09-02,2025,Q3,Aug,Friday,North,USA,Online,Government,A. Taka,Software,Security Suite,Cancelled,Cash,23,741.19,17047.37,0.15,2557.11,0.07,1014.32,17.12,15521.70
ORD-202508-00017,2025-08-31,2025-09-04,2025,Q3,Aug,Sunday,East,Singapore,Retail,Consumer,A. Taka,Home,Desk,Cancelled,Cash,1,336.21,336.21,0.00,0.00,0.12,40.35,60.91,437.47
ORD-202509-00349,2025-09-01,2025-09-06,2025,Q3,Sep,Monday,East,Singapore,Wholesale,Consumer,S. Raka,Electronics,Printer,Completed,Cash,21,513.69,10787.49,0.15,1618.12,0.05,458.47,49.68,9677.52
ORD-202509-00053,2025-09-07,2025-09-09,2025,Q3,Sep,Sunday,North,USA,Online,Government,T. Vele,Software,Security Suite,Returned,Mobile Pay,7,455.09,3185.63,0.15,477.84,0.10,270.78,25.77,3004.34
ORD-202509-00192,2025-09-07,2025-09-08,2025,Q3,Sep,Sunday,West,Germany,Online,Government,J. Aita,Accessories,Mouse,Completed,Credit Card,9,151.70,1365.30,0.08,109.22,0.07,87.93,39.99,1384.00
ORD-202509-00620,2025-09-07,2025-09-17,2025,Q3,Sep,Sunday,East,Singapore,Distributor,Government,P. Kuri,Home,Shelf,Completed,Cash,17,162.57,2763.69,0.08,221.10,0.07,177.98,37.96,2758.53
ORD-202509-00420,2025-09-08,2025-09-09,2025,Q3,Sep,Monday,West,UK,Retail,Consumer,T. Vele,Office Supplies,Envelope,Completed,Bank Transfer,2,2.77,5.54,0.15,0.83,0.05,0.24,16.51,21.46
ORD-202509-00474,2025-09-08,2025-09-10,2025,Q3,Sep,Monday,Central,South Africa,Wholesale,Consumer,D. Siroi,Home,Desk,Completed,Mobile Pay,2,157.61,315.22,0.15,47.28,0.07,18.76,26.71,313.41
ORD-202509-00604,2025-09-08,2025-09-11,2025,Q3,Sep,Monday,Central,UAE,Online,Corporate,L. Nami,Office Supplies,Notebook,Completed,Bank Transfer,21,54.37,1141.77,0.02,22.84,0.10,111.89,64.21,1295.03
ORD-202509-00139,2025-09-10,2025-09-11,2025,Q3,Sep,Wednesday,North,USA,Wholesale,Consumer,P. Kuri,Software,Subscription,Returned,Credit Card,30,956.49,28694.70,0.05,1434.74,0.07,1908.20,61.43,29229.59
ORD-202509-00477,2025-09-10,2025-09-12,2025,Q3,Sep,Wednesday,South,New Zealand,Distributor,Corporate,J. Aita,Electronics,Phone,Completed,Cash,2,272.50,545.00,0.15,81.75,0.05,23.16,10.97,497.38
ORD-202509-00073,2025-09-11,2025-09-13,2025,Q3,Sep,Thursday,Central,India,Online,Government,T. Vele,Office Supplies,Notebook,Cancelled,Bank Transfer,2,27.58,55.16,0.00,0.00,0.12,6.62,21.28,83.06
ORD-202509-00493,2025-09-12,2025-09-13,2025,Q3,Sep,Friday,Central,South Africa,Distributor,Consumer,L. Nami,Electronics,Printer,Pending,Credit Card,12,1774.60,21295.20,0.08,1703.62,0.07,1371.41,38.65,21001.64
ORD-202509-00128,2025-09-14,2025-09-16,2025,Q3,Sep,Sunday,North,Canada,Online,Small Business,T. Vele,Electronics,Phone,Completed,Cash,28,1636.22,45814.16,0.05,2290.71,0.05,2176.17,59.06,45758.68
ORD-202509-00617,2025-09-15,2025-09-16,2025,Q3,Sep,Monday,North,Canada,Distributor,Corporate,D. Siroi,Home,Cabinet,Completed,Bank Transfer,20,91.88,1837.60,0.08,147.01,0.10,169.06,10.31,1869.96
ORD-202509-00011,2025-09-16,2025-09-30,2025,Q3,Sep,Tuesday,West,UK,Retail,Government,D. Siroi,Office Supplies,Notebook,Completed,Bank Transfer,27,4.99,134.73,0.05,6.74,0.07,8.96,51.41,188.36
ORD-202509-00044,2025-09-16,2025-09-20,2025,Q3,Sep,Tuesday,South,New Zealand,Online,Small Business,D. Siroi,Office Supplies,Pen,Returned,Bank Transfer,20,30.10,602.00,0.02,12.04,0.05,29.50,50.73,670.19
ORD-202509-00459,2025-09-16,2025-09-20,2025,Q3,Sep,Tuesday,Central,South Africa,Distributor,Corporate,L. Nami,Office Supplies,Envelope,Completed,Mobile Pay,29,6.99,202.71,0.02,4.05,0.07,13.91,51.38,263.95
ORD-202509-00757,2025-09-16,2025-09-21,2025,Q3,Sep,Tuesday,South,Australia,Distributor,Government,P. Kuri,Office Supplies,Paper,Completed,Credit Card,21,56.66,1189.86,0.08,95.19,0.10,109.47,14.72,1218.86
ORD-202509-00699,2025-09-17,2025-09-18,2025,Q3,Sep,Wednesday,North,Canada,Distributor,Consumer,L. Nami,Electronics,Monitor,Cancelled,Bank Transfer,11,1527.19,16799.09,0.02,335.98,0.05,823.16,33.02,17319.29
ORD-202509-00540,2025-09-18,2025-09-25,2025,Q3,Sep,Thursday,South,New Zealand,Retail,Government,J. Aita,Software,License,Completed,Credit Card,16,920.89,14734.24,0.12,1768.11,0.12,1555.94,55.92,14577.99
ORD-202509-00664,2025-09-18,2025-09-23,2025,Q3,Sep,Thursday,North,Canada,Online,Government,D. Siroi,Electronics,Tablet,Pending,Bank Transfer,5,1009.72,5048.60,0.15,757.29,0.12,514.96,14.04,4820.31
ORD-202509-00230,2025-09-20,2025-09-22,2025,Q3,Sep,Saturday,West,UK,Wholesale,Corporate,M. Kila,Home,Cabinet,Pending,Bank Transfer,26,44.09,1146.34,0.00,0.00,0.07,80.24,18.46,1245.04
ORD-202509-00394,2025-09-20,2025-09-25,2025,Q3,Sep,Saturday,West,UK,Distributor,Corporate,L. Nami,Office Supplies,Stapler,Pending,Bank Transfer,6,49.59,297.54,0.02,5.95,0.07,20.41,41.20,353.20
ORD-202509-00495,2025-09-21,2025-09-25,2025,Q3,Sep,Sunday,Central,South Africa,Wholesale,Corporate,S. Raka,Electronics,Monitor,Cancelled,Cash,16,1480.30,23684.80,0.02,473.70,0.10,2321.11,36.36,25568.57
ORD-202509-00499,2025-09-22,2025-09-24,2025,Q3,Sep,Monday,Central,South Africa,Retail,Government,P. Kuri,Office Supplies,Pen,Pending,Mobile Pay,11,54.67,601.37,0.02,12.03,0.05,29.47,31.37,650.18
ORD-202509-00415,2025-09-23,2025-09-30,2025,Q3,Sep,Tuesday,Central,South Africa,Wholesale,Consumer,A. Taka,Office Supplies,Envelope,Completed,Bank Transfer,23,8.35,192.05,0.10,19.21,0.10,17.28,58.87,248.99
ORD-202509-00215,2025-09-27,2025-10-01,2025,Q3,Sep,Saturday,East,Singapore,Distributor,Corporate,P. Kuri,Office Supplies,Paper,Pending,Cash,6,6.46,38.76,0.05,1.94,0.05,1.84,8.86,47.52
ORD-202509-00248,2025-09-29,2025-10-01,2025,Q3,Sep,Monday,North,USA,Online,Small Business,M. Kila,Accessories,Headphones,Pending,Mobile Pay,8,74.27,594.16,0.12,71.30,0.12,62.74,20.00,605.60
ORD-202509-00313,2025-09-29,2025-10-03,2025,Q3,Sep,Monday,West,Germany,Retail,Consumer,T. Vele,Software,Support Plan,Completed,Cash,22,1193.37,26254.14,0.15,3938.12,0.10,2231.60,25.26,24572.88
ORD-202509-00645,2025-09-29,2025-10-01,2025,Q3,Sep,Monday,South,New Zealand,Distributor,Consumer,L. Nami,Accessories,Keyboard,Pending,Mobile Pay,24,208.69,5008.56,0.15,751.28,0.12,510.87,47.16,4815.31
ORD-202509-00659,2025-09-29,2025-09-30,2025,Q3,Sep,Monday,West,UK,Distributor,Small Business,P. Kuri,Accessories,Docking Station,Cancelled,Bank Transfer,17,187.04,3179.68,0.15,476.95,0.05,135.14,42.01,2879.88
ORD-202510-00510,2025-10-01,2025-10-04,2025,Q4,Oct,Wednesday,Central,South Africa,Online,Government,S. Raka,Electronics,Printer,Pending,Cash,5,384.37,1921.85,0.00,0.00,0.07,134.53,13.96,2070.34
ORD-202510-00121,2025-10-03,2025-10-07,2025,Q4,Oct,Friday,West,France,Distributor,Small Business,M. Kila,Office Supplies,Paper,Completed,Cash,18,59.05,1062.90,0.00,0.00,0.12,127.55,64.81,1255.26
ORD-202510-00279,2025-10-03,2025-10-04,2025,Q4,Oct,Friday,East,Japan,Retail,Consumer,L. Nami,Home,Cabinet,Completed,Mobile Pay,27,151.31,4085.37,0.08,326.83,0.12,451.02,12.99,4222.55
ORD-202510-00562,2025-10-03,2025-10-09,2025,Q4,Oct,Friday,North,Canada,Distributor,Corporate,M. Kila,Office Supplies,Notebook,Completed,Cash,4,32.28,129.12,0.12,15.49,0.10,11.36,41.58,166.57
ORD-202510-00123,2025-10-06,2025-10-07,2025,Q4,Oct,Monday,North,Canada,Online,Small Business,D. Siroi,Accessories,Mouse,Completed,Mobile Pay,2,153.64,307.28,0.15,46.09,0.05,13.06,62.70,336.95
ORD-202510-00009,2025-10-07,2025-10-11,2025,Q4,Oct,Tuesday,West,Germany,Wholesale,Corporate,J. Aita,Accessories,Mouse,Cancelled,Cash,12,198.39,2380.68,0.15,357.10,0.07,141.65,8.40,2173.63
ORD-202510-00413,2025-10-07,2025-10-13,2025,Q4,Oct,Tuesday,South,Australia,Wholesale,Government,D. Siroi,Home,Lamp,Cancelled,Bank Transfer,6,283.60,1701.60,0.12,204.19,0.05,74.87,44.31,1616.59
ORD-202510-00581,2025-10-08,2025-10-15,2025,Q4,Oct,Wednesday,Central,South Africa,Online,Consumer,M. Kila,Software,Add-on,Cancelled,Bank Transfer,7,1091.70,7641.90,0.08,611.35,0.10,703.06,55.67,7789.28
